sample_id,tissue,metadata,gene_expression,metilation
GTEX-11DYG-3126,Pituitary,1,1,0
GTEX-11DZ1-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11DZ1-0226,Adipose - Subcutaneous,1,1,0
GTEX-11DZ1-0326,Breast - Mammary Tissue,1,1,0
GTEX-11DZ1-0426,Lung,1,1,0
GTEX-11DZ1-0526,Heart - Left Ventricle,1,0,0
GTEX-11DZ1-0626,Heart - Atrial Appendage,1,0,0
GTEX-11DZ1-0726,Artery - Coronary,1,0,0
GTEX-11DZ1-0826,Artery - Aorta,1,0,0
GTEX-11DZ1-0926,Muscle - Skeletal,1,1,0
GTEX-11DZ1-1026,Nerve - Tibial,1,0,0
GTEX-11DZ1-1126,Artery - Tibial,1,0,0
GTEX-11DZ1-1226,Adipose - Visceral (Omentum),1,0,0
GTEX-11DZ1-1326,Liver,1,0,0
GTEX-11DZ1-1426,Stomach,1,0,0
GTEX-11DZ1-1526,Colon - Transverse,1,0,0
GTEX-11DZ1-1626,Spleen,1,0,0
GTEX-11DZ1-1726,Adrenal Gland,1,0,0
GTEX-11DZ1-1826,Kidney - Cortex,1,0,0
GTEX-11DZ1-1926,Pancreas,1,0,0
GTEX-11DZ1-2026,Esophagus - Mucosa,1,1,0
GTEX-11DZ1-2126,Esophagus - Muscularis,1,0,0
GTEX-11DZ1-2226,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11DZ1-2326,Colon - Sigmoid,1,0,0
GTEX-11DZ1-2426,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11DZ1-2526,Small Intestine - Terminal Ileum,1,0,0
GTEX-11DZ1-2626,Prostate,1,0,0
GTEX-11DZ1-2726,Thyroid,1,1,0
GTEX-11DZ1-2826,Testis,1,0,0
GTEX-11DZ1-2926,Brain - Cerebellum,1,1,0
GTEX-11DZ1-3026,Brain - Cortex,1,0,0
GTEX-11DZ1-3126,Pituitary,1,0,0
GTEX-11EI6-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11EI6-0226,Adipose - Subcutaneous,1,1,0
GTEX-11EI6-0326,Muscle - Skeletal,1,1,0
GTEX-11EI6-0426,Nerve - Tibial,1,1,0
GTEX-11EI6-0526,Artery - Tibial,1,1,0
GTEX-11EI6-0626,Breast - Mammary Tissue,1,1,0
GTEX-11EI6-0726,Thyroid,1,1,0
GTEX-11EI6-0826,Lung,1,1,0
GTEX-11EI6-0926,Liver,1,0,0
GTEX-11EI6-1026,Spleen,1,0,0
GTEX-11EI6-1126,Heart - Atrial Appendage,1,0,0
GTEX-11EI6-1226,Artery - Coronary,1,0,0
GTEX-11EI6-1326,Heart - Left Ventricle,1,0,0
GTEX-11EI6-1426,Artery - Aorta,1,0,0
GTEX-11EI6-1526,Esophagus - Mucosa,1,1,0
GTEX-11EI6-1626,Esophagus - Muscularis,1,0,0
GTEX-11EI6-1726,Pancreas,1,0,0
GTEX-11EI6-1826,Kidney - Cortex,1,0,0
GTEX-11EI6-1926,Adrenal Gland,1,0,0
GTEX-11EI6-2026,Adipose - Visceral (Omentum),1,0,0
GTEX-11EI6-2126,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11EI6-2226,Testis,1,1,0
GTEX-11EI6-2326,Colon - Transverse,1,0,0
GTEX-11EI6-2426,Stomach,1,1,0
GTEX-11EI6-2526,Small Intestine - Terminal Ileum,1,0,0
GTEX-11EI6-2626,Colon - Sigmoid,1,1,0
GTEX-11EI6-2726,Prostate,1,0,0
GTEX-11EI6-2826,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11EI6-2926,Brain - Cerebellum,1,1,0
GTEX-11EI6-3026,Brain - Cortex,1,1,0
GTEX-11EI6-3126,Pituitary,1,1,0
GTEX-11EM3-0126,Thyroid,1,1,0
GTEX-11EM3-0226,Artery - Aorta,1,1,0
GTEX-11EM3-0326,Adrenal Gland,1,1,0
GTEX-11EM3-0426,Heart - Atrial Appendage,1,1,0
GTEX-11EM3-0526,Artery - Coronary,1,1,0
GTEX-11EM3-0626,Heart - Left Ventricle,1,1,0
GTEX-11EM3-0726,Esophagus - Muscularis,1,1,0
GTEX-11EM3-0826,Esophagus - Mucosa,1,1,0
GTEX-11EM3-0926,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-11EM3-1026,Stomach,1,1,0
GTEX-11EM3-1126,Adipose - Visceral (Omentum),1,1,0
GTEX-11EM3-1226,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11EM3-1326,Breast - Mammary Tissue,1,1,1
GTEX-11EM3-1426,Small Intestine - Terminal Ileum,1,0,0
GTEX-11EM3-1526,Colon - Transverse,1,1,1
GTEX-11EM3-1626,Colon - Sigmoid,1,1,0
GTEX-11EM3-1726,Ovary,1,1,1
GTEX-11EM3-1826,Vagina,1,1,0
GTEX-11EM3-1926,Uterus,1,1,0
GTEX-11EM3-2026,Nerve - Tibial,1,0,0
GTEX-11EM3-2126,Muscle - Skeletal,1,1,0
GTEX-11EM3-2226,Artery - Tibial,1,1,0
GTEX-11EM3-2326,Adipose - Subcutaneous,1,1,0
GTEX-11EM3-2426,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11EMC-0126,Lung,1,1,0
GTEX-11EMC-0226,Thyroid,1,1,0
GTEX-11EMC-0326,Liver,1,0,0
GTEX-11EMC-0426,Spleen,1,0,0
GTEX-11EMC-0526,Adrenal Gland,1,1,0
GTEX-11EMC-0626,Pancreas,1,0,0
GTEX-11EMC-0726,Heart - Left Ventricle,1,1,0
GTEX-11EMC-0826,Heart - Atrial Appendage,1,1,0
GTEX-11EMC-0926,Artery - Aorta,1,1,0
GTEX-11EMC-1026,Artery - Coronary,1,0,0
GTEX-11EMC-1126,Adipose - Visceral (Omentum),1,0,0
GTEX-11EMC-1226,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-11EMC-1326,Kidney - Cortex,1,0,1
GTEX-11EMC-1426,Colon - Sigmoid,1,1,0
GTEX-11EMC-1526,Colon - Transverse,1,0,1
GTEX-11EMC-1626,Small Intestine - Terminal Ileum,1,0,0
GTEX-11EMC-1726,Ovary,1,1,1
GTEX-11EMC-1826,Uterus,1,1,0
GTEX-11EMC-1926,Vagina,1,1,0
GTEX-11EMC-2026,Breast - Mammary Tissue,1,1,1
GTEX-11EMC-2126,Esophagus - Muscularis,1,0,0
GTEX-11EMC-2226,Esophagus - Mucosa,1,1,0
GTEX-11EMC-2326,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11EMC-2426,Stomach,1,0,0
GTEX-11EMC-2526,Minor Salivary Gland,1,1,0
GTEX-11EMC-2626,Muscle - Skeletal,1,1,0
GTEX-11EMC-2726,Nerve - Tibial,1,0,0
GTEX-11EMC-2826,Adipose - Subcutaneous,1,1,0
GTEX-11EMC-2926,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11EMC-3026,Artery - Tibial,1,1,0
GTEX-11EMC-3126,Pituitary,1,1,0
GTEX-11EMC-3226,Brain - Cortex,1,1,0
GTEX-11EMC-3326,Brain - Cerebellum,1,1,0
GTEX-11EQ8-0126,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-11EQ8-0226,Adipose - Subcutaneous,1,1,0
GTEX-11EQ8-0326,Nerve - Tibial,1,0,0
GTEX-11EQ8-0426,Artery - Tibial,1,1,0
GTEX-11EQ8-0526,Muscle - Skeletal,1,1,0
GTEX-11EQ8-0626,Liver,1,0,0
GTEX-11EQ8-0726,Spleen,1,0,0
GTEX-11EQ8-0826,Thyroid,1,1,0
GTEX-11EQ8-0926,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11EQ8-1026,Pancreas,1,0,0
GTEX-11EQ8-1126,Artery - Coronary,1,0,0
GTEX-11EQ8-1226,Heart - Left Ventricle,1,0,0
GTEX-11EQ8-1326,Heart - Atrial Appendage,1,1,0
GTEX-11EQ8-1426,Testis,1,1,0
GTEX-11EQ8-1526,Lung,1,0,0
GTEX-11EQ8-1626,Artery - Aorta,1,0,0
GTEX-11EQ8-1726,Adipose - Visceral (Omentum),1,0,0
GTEX-11EQ8-1826,Esophagus - Mucosa,1,0,0
GTEX-11EQ8-1926,Esophagus - Muscularis,1,0,0
GTEX-11EQ8-2026,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11EQ8-2126,Adrenal Gland,1,0,0
GTEX-11EQ8-2226,Kidney - Cortex,1,0,0
GTEX-11EQ8-2326,Stomach,1,0,0
GTEX-11EQ8-2426,Small Intestine - Terminal Ileum,1,0,0
GTEX-11EQ8-2526,Colon - Transverse,1,0,0
GTEX-11EQ8-2626,Colon - Sigmoid,1,1,0
GTEX-11EQ8-2726,Breast - Mammary Tissue,1,0,0
GTEX-11EQ8-2826,Brain - Cerebellum,1,0,0
GTEX-11EQ8-2926,Brain - Cortex,1,0,0
GTEX-11EQ8-3026,Pituitary,1,0,0
GTEX-11EQ9-0126,Adrenal Gland,1,1,0
GTEX-11EQ9-0226,Lung,1,1,0
GTEX-11EQ9-0326,Artery - Aorta,1,0,0
GTEX-11EQ9-0426,Spleen,1,1,0
GTEX-11EQ9-0526,Liver,1,1,0
GTEX-11EQ9-0626,Thyroid,1,1,0
GTEX-11EQ9-0726,Esophagus - Mucosa,1,1,0
GTEX-11EQ9-0826,Esophagus - Muscularis,1,1,0
GTEX-11EQ9-0926,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-11EQ9-1026,Pancreas,1,1,0
GTEX-11EQ9-1126,Adipose - Visceral (Omentum),1,1,0
GTEX-11EQ9-1226,Stomach,1,1,0
GTEX-11EQ9-1326,Small Intestine - Terminal Ileum,1,1,0
GTEX-11EQ9-1426,Colon - Transverse,1,1,0
GTEX-11EQ9-1526,Colon - Sigmoid,1,1,0
GTEX-11EQ9-1626,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11EQ9-1726,Prostate,1,1,0
GTEX-11EQ9-1826,Breast - Mammary Tissue,1,1,0
GTEX-11EQ9-1926,Testis,1,1,0
GTEX-11EQ9-2026,Minor Salivary Gland,1,1,0
GTEX-11EQ9-2126,Muscle - Skeletal,1,1,0
GTEX-11EQ9-2226,Artery - Tibial,1,1,0
GTEX-11EQ9-2326,Nerve - Tibial,1,1,0
GTEX-11EQ9-2426,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11EQ9-2526,Adipose - Subcutaneous,1,1,0
GTEX-11GS4-0226,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11GS4-0326,Artery - Aorta,1,1,0
GTEX-11GS4-0426,Heart - Atrial Appendage,1,1,0
GTEX-11GS4-0526,Heart - Left Ventricle,1,1,0
GTEX-11GS4-0626,Artery - Coronary,1,1,0
GTEX-11GS4-0726,Lung,1,0,0
GTEX-11GS4-0826,Thyroid,1,1,0
GTEX-11GS4-0926,Liver,1,0,0
GTEX-11GS4-1026,Adipose - Visceral (Omentum),1,1,0
GTEX-11GS4-1126,Spleen,1,0,0
GTEX-11GS4-1226,Pancreas,1,0,0
GTEX-11GS4-1326,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11GS4-1426,Esophagus - Muscularis,1,1,0
GTEX-11GS4-1526,Esophagus - Mucosa,1,0,0
GTEX-11GS4-1626,Stomach,1,0,0
GTEX-11GS4-1726,Small Intestine - Terminal Ileum,1,0,0
GTEX-11GS4-1826,Colon - Sigmoid,1,1,0
GTEX-11GS4-1926,Colon - Transverse,1,0,1
GTEX-11GS4-2026,Testis,1,1,0
GTEX-11GS4-2126,Breast - Mammary Tissue,1,1,0
GTEX-11GS4-2226,Prostate,1,0,0
GTEX-11GS4-2326,Kidney - Cortex,1,1,0
GTEX-11GS4-2426,Adrenal Gland,1,0,0
GTEX-11GS4-2526,Muscle - Skeletal,1,1,0
GTEX-11GS4-2626,Adipose - Subcutaneous,1,1,0
GTEX-11GS4-2726,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11GS4-2826,Nerve - Tibial,1,1,0
GTEX-11GS4-2926,Artery - Tibial,1,1,0
GTEX-11GS4-3026,Pituitary,1,1,0
GTEX-11GS4-3126,Brain - Cortex,1,1,0
GTEX-11GS4-3226,Brain - Cerebellum,1,0,0
GTEX-11GSO-0126,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-11GSO-0226,Adipose - Visceral (Omentum),1,1,0
GTEX-11GSO-0326,Artery - Aorta,1,0,0
GTEX-11GSO-0426,Heart - Left Ventricle,1,0,0
GTEX-11GSO-0526,Lung,1,0,0
GTEX-11GSO-0626,Thyroid,1,1,0
GTEX-11GSO-0726,Heart - Atrial Appendage,1,0,0
GTEX-11GSO-0826,Liver,1,0,0
GTEX-11GSO-0926,Spleen,1,0,0
GTEX-11GSO-1026,Adrenal Gland,1,0,0
GTEX-11GSO-1126,Kidney - Cortex,1,0,0
GTEX-11GSO-1226,Pancreas,1,0,0
GTEX-11GSO-1326,Esophagus - Muscularis,1,0,0
GTEX-11GSO-1426,Esophagus - Mucosa,1,0,0
GTEX-11GSO-1526,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11GSO-1626,Stomach,1,0,0
GTEX-11GSO-1726,Prostate,1,0,0
GTEX-11GSO-1826,Testis,1,0,0
GTEX-11GSO-1926,Breast - Mammary Tissue,1,1,0
GTEX-11GSO-2026,Small Intestine - Terminal Ileum,1,0,0
GTEX-11GSO-2126,Colon - Sigmoid,1,0,0
GTEX-11GSO-2226,Colon - Transverse,1,0,0
GTEX-11GSO-2326,Adipose - Subcutaneous,1,1,0
GTEX-11GSO-2426,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11GSO-2526,Muscle - Skeletal,1,1,0
GTEX-11GSO-2626,Nerve - Tibial,1,1,0
GTEX-11GSO-2726,Artery - Tibial,1,0,0
GTEX-11GSO-2826,Pituitary,1,1,0
GTEX-11GSO-2926,Brain - Cortex,1,1,0
GTEX-11GSO-3026,Brain - Cerebellum,1,1,0
GTEX-11GSP-0126,Thyroid,1,1,0
GTEX-11GSP-0226,Ovary,1,1,1
GTEX-11GSP-0326,Adrenal Gland,1,1,0
GTEX-11GSP-0426,Pancreas,1,1,0
GTEX-11GSP-0526,Spleen,1,0,0
GTEX-11GSP-0626,Liver,1,1,0
GTEX-11GSP-0726,Lung,1,1,1
GTEX-11GSP-0826,Kidney - Cortex,1,0,0
GTEX-11GSP-0926,Breast - Mammary Tissue,1,1,1
GTEX-11GSP-1026,Adipose - Visceral (Omentum),1,1,0
GTEX-11GSP-1126,Artery - Aorta,1,1,0
GTEX-11GSP-1226,Heart - Atrial Appendage,1,1,0
GTEX-11GSP-1326,Heart - Left Ventricle,1,1,0
GTEX-11GSP-1426,Small Intestine - Terminal Ileum,1,0,0
GTEX-11GSP-1526,Artery - Coronary,1,0,0
GTEX-11GSP-1626,Colon - Transverse,1,1,0
GTEX-11GSP-1726,Esophagus - Muscularis,1,1,0
GTEX-11GSP-1826,Esophagus - Mucosa,1,1,0
GTEX-11GSP-1926,Colon - Sigmoid,1,0,0
GTEX-11GSP-2026,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11GSP-2126,Stomach,1,1,0
GTEX-11GSP-2226,Vagina,1,1,0
GTEX-11GSP-2326,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11GSP-2426,Uterus,1,1,0
GTEX-11GSP-2526,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11GSP-2626,Adipose - Subcutaneous,1,0,0
GTEX-11GSP-2726,Muscle - Skeletal,1,1,0
GTEX-11GSP-2826,Nerve - Tibial,1,1,0
GTEX-11GSP-2926,Artery - Tibial,1,1,0
GTEX-11GSP-3026,Pituitary,1,1,0
GTEX-11GSP-3126,Brain - Cerebellum,1,1,0
GTEX-11GSP-3226,Brain - Cortex,1,1,0
GTEX-11H98-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11H98-0226,Adipose - Subcutaneous,1,1,0
GTEX-11H98-0326,Muscle - Skeletal,1,1,0
GTEX-11H98-0426,Nerve - Tibial,1,1,0
GTEX-11I78-0126,Lung,1,1,1
GTEX-11I78-0226,Adipose - Visceral (Omentum),1,1,0
GTEX-11I78-0326,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-11I78-0426,Spleen,1,0,0
GTEX-11I78-0526,Thyroid,1,1,0
GTEX-11I78-0626,Pancreas,1,1,0
GTEX-11I78-0726,Artery - Aorta,1,1,0
GTEX-11I78-0826,Heart - Left Ventricle,1,1,0
GTEX-11I78-0926,Heart - Atrial Appendage,1,0,0
GTEX-11I78-1026,Artery - Coronary,1,1,0
GTEX-11I78-1126,Small Intestine - Terminal Ileum,1,1,0
GTEX-11I78-1226,Colon - Transverse,1,1,1
GTEX-11I78-1326,Colon - Sigmoid,1,1,0
GTEX-11I78-1426,Esophagus - Muscularis,1,1,0
GTEX-11I78-1526,Esophagus - Mucosa,1,1,0
GTEX-11I78-1626,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11I78-1726,Stomach,1,1,0
GTEX-11I78-1826,Adrenal Gland,1,1,0
GTEX-11I78-1926,Ovary,1,1,1
GTEX-11I78-2026,Vagina,1,1,0
GTEX-11I78-2126,Uterus,1,1,0
GTEX-11I78-2226,Breast - Mammary Tissue,1,1,0
GTEX-11I78-2326,Artery - Tibial,1,1,0
GTEX-11I78-2426,Muscle - Skeletal,1,1,0
GTEX-11I78-2526,Nerve - Tibial,1,0,0
GTEX-11I78-2626,Adipose - Subcutaneous,1,1,0
GTEX-11I78-2726,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-11LCK-0126,Spleen,1,1,0
GTEX-11LCK-0226,Pancreas,1,1,0
GTEX-11LCK-0326,Adipose - Visceral (Omentum),1,1,0
GTEX-11LCK-0426,Lung,1,1,0
GTEX-11LCK-0526,Thyroid,1,1,0
GTEX-11LCK-0626,Prostate,1,0,0
GTEX-11LCK-0726,Artery - Aorta,1,1,0
GTEX-11LCK-0826,Heart - Atrial Appendage,1,1,0
GTEX-11LCK-0926,Heart - Left Ventricle,1,1,0
GTEX-11LCK-1026,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11LCK-1126,Adipose - Subcutaneous,1,1,0
GTEX-11LCK-1226,Muscle - Skeletal,1,1,0
GTEX-11LCK-1326,Nerve - Tibial,1,1,0
GTEX-11LCK-1426,Artery - Tibial,1,1,0
GTEX-11LCK-1526,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-11LCK-1626,Esophagus - Muscularis,1,1,0
GTEX-11LCK-1726,Esophagus - Mucosa,1,1,0
GTEX-11LCK-1826,Stomach,1,0,0
GTEX-11LCK-1926,Small Intestine - Terminal Ileum,1,1,0
GTEX-11LCK-2026,Colon - Transverse,1,1,0
GTEX-11LCK-2126,Colon - Sigmoid,1,0,0
GTEX-11LCK-2226,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11LCK-2326,Testis,1,1,0
GTEX-11LCK-2426,Breast - Mammary Tissue,1,1,0
GTEX-11NSD-0126,Thyroid,1,1,0
GTEX-11NSD-0226,Adrenal Gland,1,1,0
GTEX-11NSD-0326,Lung,1,1,0
GTEX-11NSD-0426,Spleen,1,1,0
GTEX-11NSD-0526,Pancreas,1,1,0
GTEX-11NSD-0626,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11NSD-0726,Adipose - Visceral (Omentum),1,0,0
GTEX-11NSD-0826,Prostate,1,1,0
GTEX-11NSD-0926,Breast - Mammary Tissue,1,1,0
GTEX-11NSD-1026,Testis,1,1,0
GTEX-11NSD-1126,Esophagus - Mucosa,1,1,0
GTEX-11NSD-1226,Esophagus - Muscularis,1,1,0
GTEX-11NSD-1326,Esophagus - Gastroesophageal Junction,1,0,0
GTEX-11NSD-1426,Stomach,1,1,0
GTEX-11NSD-1526,Colon - Sigmoid,1,0,0
GTEX-11NSD-1626,Colon - Transverse,1,1,0
GTEX-11NSD-1726,Small Intestine - Terminal Ileum,1,1,0
GTEX-11NSD-1826,Nerve - Tibial,1,1,0
GTEX-11NSD-1926,Artery - Tibial,1,0,0
GTEX-11NSD-2026,Muscle - Skeletal,1,1,0
GTEX-11NSD-2126,Adipose - Subcutaneous,1,0,0
GTEX-11NSD-2226,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11NUK-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11NUK-0226,Muscle - Skeletal,1,1,0
GTEX-11NUK-0326,Adipose - Subcutaneous,1,1,0
GTEX-11NUK-0426,Nerve - Tibial,1,1,0
GTEX-11NUK-0526,Artery - Tibial,1,1,0
GTEX-11NUK-0626,Heart - Left Ventricle,1,0,0
GTEX-11NUK-0726,Artery - Aorta,1,1,0
GTEX-11NUK-0826,Lung,1,1,0
GTEX-11NUK-0926,Heart - Atrial Appendage,1,1,0
GTEX-11NUK-1026,Thyroid,1,1,0
GTEX-11NUK-1126,Artery - Coronary,1,0,0
GTEX-11NUK-1226,Liver,1,1,0
GTEX-11NUK-1326,Esophagus - Mucosa,1,1,0
GTEX-11NUK-1426,Esophagus - Muscularis,1,1,0
GTEX-11NUK-1526,Spleen,1,0,0
GTEX-11NUK-1626,Kidney - Cortex,1,0,0
GTEX-11NUK-1726,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-11NUK-1826,Adrenal Gland,1,0,0
GTEX-11NUK-1926,Pancreas,1,0,0
GTEX-11NUK-2026,Adipose - Visceral (Omentum),1,1,0
GTEX-11NUK-2126,Small Intestine - Terminal Ileum,1,0,0
GTEX-11NUK-2226,Colon - Transverse,1,0,0
GTEX-11NUK-2326,Colon - Sigmoid,1,0,0
GTEX-11NUK-2426,Stomach,1,1,0
GTEX-11NUK-2526,Breast - Mammary Tissue,1,0,0
GTEX-11NUK-2626,Testis,1,1,0
GTEX-11NUK-2726,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11NUK-2826,Minor Salivary Gland,1,0,0
GTEX-11NUK-2926,Brain - Cortex,1,1,0
GTEX-11NUK-3026,Brain - Cerebellum,1,1,0
GTEX-11NUK-3126,Pituitary,1,1,0
GTEX-11NV4-0126,Skin - Sun Exposed (Lower leg),1,0,0
GTEX-11NV4-0226,Adipose - Subcutaneous,1,0,0
GTEX-11NV4-0326,Muscle - Skeletal,1,1,0
GTEX-11NV4-0426,Nerve - Tibial,1,0,0
GTEX-11NV4-0526,Artery - Tibial,1,1,0
GTEX-11NV4-0626,Thyroid,1,1,0
GTEX-11NV4-0726,Artery - Aorta,1,0,0
GTEX-11NV4-0826,Heart - Atrial Appendage,1,1,0
GTEX-11NV4-0926,Heart - Left Ventricle,1,0,0
GTEX-11NV4-1026,Artery - Coronary,1,0,0
GTEX-11NV4-1126,Lung,1,1,1
GTEX-11NV4-1226,Spleen,1,0,0
GTEX-11NV4-1326,Liver,1,1,0
GTEX-11NV4-1426,Adipose - Visceral (Omentum),1,1,0
GTEX-11NV4-1526,Kidney - Cortex,1,0,1
GTEX-11NV4-1626,Adrenal Gland,1,0,0
GTEX-11NV4-1726,Testis,1,1,1
GTEX-11NV4-1826,Prostate,1,0,1
GTEX-11NV4-1926,Minor Salivary Gland,1,1,0
GTEX-11NV4-2026,Breast - Mammary Tissue,1,1,0
GTEX-11NV4-2126,Brain - Cortex,1,1,0
GTEX-11NV4-2226,Brain - Cerebellum,1,1,0
GTEX-11NV4-2326,Pituitary,1,1,0
GTEX-11O72-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11O72-0226,Adipose - Subcutaneous,1,1,0
GTEX-11O72-0326,Muscle - Skeletal,1,1,0
GTEX-11O72-0426,Artery - Tibial,1,1,0
GTEX-11O72-0526,Nerve - Tibial,1,1,0
GTEX-11O72-0626,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11O72-0726,Testis,1,1,0
GTEX-11O72-0826,Artery - Coronary,1,0,0
GTEX-11O72-0926,Liver,1,0,0
GTEX-11O72-1026,Heart - Atrial Appendage,1,1,0
GTEX-11O72-1126,Heart - Left Ventricle,1,1,0
GTEX-11O72-1226,Pancreas,1,0,0
GTEX-11O72-1326,Lung,1,1,0
GTEX-11O72-1426,Adipose - Visceral (Omentum),1,0,0
GTEX-11O72-1526,Artery - Aorta,1,0,0
GTEX-11O72-1626,Adrenal Gland,1,0,0
GTEX-11O72-1726,Kidney - Cortex,1,0,0
GTEX-11O72-1826,Esophagus - Mucosa,1,0,0
GTEX-11O72-1926,Esophagus - Muscularis,1,1,0
GTEX-11O72-2026,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-11O72-2126,Breast - Mammary Tissue,1,1,0
GTEX-11O72-2226,Colon - Transverse,1,1,0
GTEX-11O72-2326,Thyroid,1,1,0
GTEX-11O72-2426,Small Intestine - Terminal Ileum,1,0,0
GTEX-11O72-2526,Colon - Sigmoid,1,0,0
GTEX-11O72-2626,Stomach,1,0,0
GTEX-11O72-2726,Prostate,1,1,0
GTEX-11O72-2826,Brain - Cerebellum,1,1,0
GTEX-11O72-2926,Brain - Cortex,1,1,0
GTEX-11O72-3026,Pituitary,1,1,0
GTEX-11OC5-0126,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11OC5-0326,Muscle - Skeletal,1,1,0
GTEX-11OC5-0426,Artery - Tibial,1,1,0
GTEX-11OC5-0526,Nerve - Tibial,1,1,0
GTEX-11OC5-0626,Brain - Cerebellum,1,1,0
GTEX-11OC5-0726,Brain - Cortex,1,1,0
GTEX-11OF3-0126,Skin - Not Sun Exposed (Suprapubic),1,1,0
GTEX-11OF3-0226,Artery - Aorta,1,0,0
GTEX-11OF3-0326,Heart - Atrial Appendage,1,0,0
GTEX-11OF3-0426,Heart - Left Ventricle,1,0,0
GTEX-11OF3-0526,Artery - Coronary,1,0,0
GTEX-11OF3-0626,Thyroid,1,1,0
GTEX-11OF3-0726,Liver,1,1,0
GTEX-11OF3-0826,Adipose - Visceral (Omentum),1,1,0
GTEX-11OF3-0926,Spleen,1,0,0
GTEX-11OF3-1026,Pancreas,1,0,0
GTEX-11OF3-1126,Lung,1,1,0
GTEX-11OF3-1226,Adrenal Gland,1,0,0
GTEX-11OF3-1326,Kidney - Cortex,1,1,0
GTEX-11OF3-1426,Small Intestine - Terminal Ileum,1,0,0
GTEX-11OF3-1526,Colon - Sigmoid,1,0,0
GTEX-11OF3-1626,Colon - Transverse,1,0,0
GTEX-11OF3-1726,Prostate,1,1,0
GTEX-11OF3-1826,Testis,1,1,0
GTEX-11OF3-1926,Breast - Mammary Tissue,1,1,0
GTEX-11OF3-2026,Stomach,1,0,0
GTEX-11OF3-2126,Esophagus - Mucosa,1,0,0
GTEX-11OF3-2226,Esophagus - Muscularis,1,1,0
GTEX-11OF3-2326,Esophagus - Gastroesophageal Junction,1,1,0
GTEX-11OF3-2426,Adipose - Subcutaneous,1,1,0
GTEX-11OF3-2526,Muscle - Skeletal,1,1,0
GTEX-11OF3-2626,Skin - Sun Exposed (Lower leg),1,1,0
GTEX-11OF3-2726,Nerve - Tibial,1,0,0
GTEX-11OF3-2826,Artery - Tibial,1,0,0
GTEX-11OF3-2926,Brain - Cortex,1,1,0
GTEX-11OF3-3026,Pituitary,1,1,0
GTEX-11OF3-3126,Brain - Cerebellum,1,0,0
GTEX-11ONC-0126,Heart - Left Ventricle,1,1,0
GTEX-11ONC-0226,Spleen,1,0,0
GTEX-11ONC-0326,Liver,1,0,0
GTEX-11ONC-0426,Adipose - Visceral (Omentum),1,0,0
GTEX-11ONC-0526,Pancreas,1,1,0
GTEX-11ONC-0626,Prostate,1,0,1
GTEX-11ONC-0726,Skin - Not Sun Exposed (Suprapubic),1,0,0
GTEX-11ONC-0826,Lung,1,0,0
GTEX-11ONC-0926,Artery - Aorta,1,1,0
GTEX-11ONC-1026,Heart - Atrial Appendage,1,1,0
